0.09 -0.832777 -0.702444 0.2 -0.4 1.00527 1.03214 -1 0.472144 
0.09 -0.875356 -0.640235 0.15 -0.45 1.00367 1.0296 -1 0.430489 
0.09 -0.884997 -0.578352 0.1 -0.5 1.00822 1.03064 -1 0.443523 
0.09 -0.884299 -0.515905 0.05 -0.55 1.01656 1.03206 -1 0.47678 
0.09 -0.880348 -0.449047 0 -0.6 1.02699 1.03333 -1 0.578307 
0.09 -0.874931 -0.372198 -0.05 -0.65 1.03697 1.03492 -1 0.737392 
0.09 -0.86812 -0.277384 -0.1 -0.7 1.04702 1.03287 -1 0.761554 
0.09 -0.859195 -0.152741 -0.15 -0.75 1.05196 1.0334 -1 0.681453 
0.09 -0.846625 0.0181431 -0.2 -0.8 1.05203 1.03761 -1 0.569675 
0.09 -0.82757 0.248665 -0.25 -0.85 1.04553 1.046 -1 0.587117 
0.09 -0.79741 0.516515 -0.3 -0.9 1.03717 1.05443 -1 0.606752 
0.09 -0.751727 0.734496 -0.35 -0.95 1.02857 1.06193 -1 0.49568 
0.09 -0.693208 0.842945 -0.4 -1 1.01947 1.06942 -1 0.407103 
0.09 -0.630891 0.878073 -0.45 -0.75 1.00781 1.06893 -1 0.33689 
0.09 -0.569085 0.885274 -0.5 -0.5 0.993778 1.06992 -1 0.305763 
0.09 -0.506265 0.883837 -0.55 -0.25 0.978385 1.06649 -1 0.265291 
0.09 -0.438308 0.879615 -0.6 0 0.971688 1.06155 -1 0.244208 
0.09 -0.359347 0.874007 -0.65 0.25 0.952778 1.05504 -1 0.183057 
0.09 -0.260928 0.866941 -0.7 0.5 0.930334 1.04644 -1 0.140284 
0.09 -0.130476 0.857592 -0.75 0.75 0.91874 1.03933 -1 0.0762585 
0.09 0.0488439 0.84427 -0.8 0.95 0.911899 1.03 -1 0.0030448 
0.09 0.287954 0.823884 -0.85 0.9 0.90808 1.02524 -1 -0.063063 
0.09 0.555004 0.791595 -0.9 0.85 0.917279 1.019 -1 -0.12004 
0.09 0.757676 0.743554 -0.95 0.8 0.928183 1.01153 -1 -0.159172 
0.09 0.851479 0.683899 -0.75 0.75 0.872832 1.00926 -1 -0.238196 
0.09 0.880215 0.62157 -0.5 0.7 0.873857 1.01275 -1 -0.240133 
0.09 0.885379 0.559799 -0.25 0.65 0.869014 1.01284 -1 -0.323352 
0.09 0.88332 0.496512 0 0.6 0.881262 1.01114 -1 -0.408196 
0.09 0.878853 0.427326 0.25 0.55 0.89466 1.00943 -1 -0.379632 
0.09 0.873052 0.346064 0.5 0.5 0.78166 1.00475 -1 -0.484986 
0.09 0.865713 0.243758 0.75 0.45 0.812958 0.996749 -1 -0.595936 
0.09 0.855901 0.107107 1 0.4 0.847385 0.994657 -1 -0.697265 
0.09 0.84176 -0.080966 0.948718 0.35 0.87501 0.99673 -1 -0.707088 
0.09 0.81993 -0.328037 0.897436 0.3 0.90081 0.99726 -1 -0.722313 
0.09 0.785408 -0.591931 0.846154 0.25 0.814765 0.997967 -1 -0.733753 
0.09 0.735107 -0.778189 0.794872 0.2 0.747949 1.00277 -1 -0.757684 
0.09 0.674546 -0.858587 0.74359 0.15 0.710032 1.00448 -1 -0.674596 
0.09 0.612271 -0.881877 0.692308 0.1 0.749885 1.01029 -1 -0.638428 
0.09 0.550482 -0.885339 0.641026 0.05 0.788346 1.00065 -1 -0.721769 
0.09 0.486629 -0.882753 0.589744 0 0.824619 0.983496 -1 -0.814992 
0.09 0.416076 -0.878063 0.538462 -0.05 0.858364 0.968695 -1 -0.875549 
0.09 0.332316 -0.872063 0.487179 -0.1 0.887981 0.95173 -1 -0.962691 
0.09 0.225825 -0.86443 0.435897 -0.15 0.91459 0.941211 -0.987922 -1 
0.09 0.0825697 -0.854116 0.384615 -0.2 0.935877 0.931612 -1 -0.974463 
0.09 -0.114509 -0.83908 0.333333 -0.25 0.947619 0.918922 -0.985412 -1 
0.09 -0.368654 -0.815688 0.282051 -0.3 0.962996 0.911003 -0.955247 -1 
0.09 -0.626936 -0.778844 0.230769 -0.35 0.979669 0.902085 -0.97598 -1 
0.09 -0.796146 -0.726422 0.179487 -0.4 0.987478 0.888848 -0.961573 -1 
0.09 -0.864462 -0.665171 0.128205 -0.45 0.985236 0.886517 -0.933752 -1 
0.09 -0.883136 -0.602991 0.0769231 -0.5 0.987428 0.892303 -0.947314 -1 
0.09 -0.885178 -0.541122 0.025641 -0.55 0.979797 0.910297 -0.894106 -1 
0.09 -0.882144 -0.476598 -0.025641 -0.6 0.969055 0.933535 -0.887747 -1 
0.09 -0.877245 -0.404534 -0.0769231 -0.65 0.96299 0.949132 -0.829242 -1 
0.09 -0.871038 -0.318063 -0.128205 -0.7 0.95704 0.956384 -0.830583 -1 
0.09 -0.863089 -0.20707 -0.179487 -0.75 0.95629 0.963212 -0.778443 -1 
0.09 -0.852227 -0.0568033 -0.230769 -0.8 0.952269 0.968918 -0.687094 -1 
0.09 -0.836215 0.149449 -0.282051 -0.85 0.954783 0.973594 -0.676151 -1 
0.09 -0.811139 0.409497 -0.333333 -0.9 0.950127 0.97778 -0.749366 -1 
0.09 -0.771908 0.659712 -0.384615 -0.95 0.944837 0.97562 -0.809754 -1 
0.09 -0.717536 0.811707 -0.435897 -1 0.947125 0.980797 -0.875123 -1 
0.09 -0.65579 0.86928 -0.487179 -0.714286 0.95249 0.981965 -0.885717 -1 
0.09 -0.593725 0.88406 -0.538462 -0.428571 0.955483 0.984211 -0.871112 -1 
0.09 -0.531705 0.884916 -0.589744 -0.142857 0.953407 0.984325 -0.833301 -1 
0.09 -0.4664 0.881497 -0.641026 0.142857 0.94776 0.981428 -0.804311 -1 
0.09 -0.392673 0.876399 -0.692308 0.428571 0.935787 0.975139 -0.775262 -1 
0.09 -0.303267 0.869976 -0.74359 0.714286 0.9255 0.972291 -0.784584 -1 
0.09 -0.187438 0.861684 -0.794872 1 0.919421 0.971947 -0.740574 -1 
0.09 -0.0297502 0.850226 -0.846154 1 0.910419 0.973574 -0.74508 -1 
0.09 0.18573 0.83315 -0.897436 0.95 0.894852 0.974797 -0.70018 -1 
0.09 0.450217 0.806265 -0.948718 0.9 0.885267 0.974964 -0.732005 -1 
0.09 0.690021 0.764607 -1 0.85 0.876603 0.972005 -0.698372 -1 
0.09 0.825063 0.708489 -1 0.8 0.879285 0.968752 -0.730051 -1 
0.09 0.873196 0.646416 -0.75 0.75 0.877446 0.969809 -0.678209 -1 
0.09 0.884703 0.584466 -0.5 0.7 0.870967 0.971311 -0.696678 -1 
0.09 0.884569 0.522217 -0.25 0.65 0.871251 0.969841 -0.705602 -1 
0.09 0.880816 0.456016 0 0.6 0.875977 0.975138 -0.690641 -1 
0.09 0.875524 0.380464 0.25 0.55 0.879302 0.975673 -0.674237 -1 
0.09 0.868872 0.287885 0.5 0.5 0.88372 0.979797 -0.622491 -1 
0.09 0.86021 0.166868 0.75 0.45 0.887958 0.978045 -0.565448 -1 
0.09 0.848101 0.00135901 0.95 0.4 0.892127 0.971951 -0.492865 -1 
0.09 0.829867 -0.22326 0.9 0.35 0.898749 0.967073 -0.5011 -1 
0.09 0.801049 -0.490431 0.85 0.3 0.903212 0.967176 -0.369898 -1 
0.09 0.756958 -0.717701 0.8 0.25 0.921443 0.967067 -0.308759 -1 
0.09 0.699317 -0.836427 0.75 0.2 0.949788 0.962597 -0.230894 -1 
0.09 0.637059 -0.87635 0.7 0.15 0.97605 0.956163 -0.121103 -1 
0.09 0.575206 -0.885113 0.65 0.1 0.992833 0.958711 -0.15365 -1 
