#SampleRate: 10
#Step	posX	posY	Yaw	vX	vY	vYaw	aX	aY	RF1	RF2	RF3	RF4	RF5	RF6	RF7...
510	1.30843e-16	7.30392	1.5708	1.49827	9.60475e-16	-2.5995e-16	1.76567e-05	5.54393e-14	5.5	5.64144	5.81378	5.86364	6.22944	7.01931	8.52831	11.1764	11.4638	12.4049	14.2952	15	3.88471	3.59001	3.5	
520	1.28465e-16	7.45391	1.5708	1.49827	-1.16907e-15	1.32457e-16	1.76473e-05	-1.64591e-13	5.5	5.64144	5.73856	5.78778	6.14885	6.9285	8.41798	11.0263	11.3098	12.2382	14.1031	15	3.88471	3.59001	3.5	
530	2.18488e-16	7.6039	1.5708	1.49827	7.11761e-16	7.67069e-17	1.76379e-05	-7.70578e-14	5.5	5.64144	5.66335	5.71192	6.06825	6.83768	8.30764	10.8761	11.1558	12.0716	13.9111	15	3.88471	3.59001	3.5	
540	2.20971e-16	7.7539	1.5708	1.49827	1.28885e-15	7.91098e-17	1.76285e-05	7.1531e-14	5.5	5.64144	5.58814	5.63606	5.98766	6.74687	8.1973	10.726	11.0018	11.9049	13.719	15	3.88471	3.59001	3.5	
550	3.1434e-16	7.90389	1.5708	1.49827	-3.68373e-16	-2.18476e-14	1.76192e-05	1.52112e-13	5.5	5.64144	5.51292	5.5602	5.90707	6.65606	8.08697	11.0045	10.8478	11.7383	13.527	15	3.88471	3.59001	3.5	
560	2.74012e-16	8.05388	1.5708	1.49827	3.912e-16	9.27439e-17	1.76098e-05	6.92671e-14	5.5	5.64144	5.43771	5.48434	5.82648	6.56525	7.97663	10.4257	10.6938	11.5716	13.335	15	3.88471	3.59001	3.5	
570	7.2098e-19	8.20387	1.5708	1.49828	3.23785e-15	7.62971e-17	1.76004e-05	-8.55144e-15	5.5	5.5955	5.3625	5.40849	5.74588	6.47444	7.8663	10.7042	10.5398	11.405	13.1429	15	3.88471	3.59001	3.5	
580	-5.49235e-17	8.35387	1.5708	1.49828	-2.72795e-16	-4.35369e-17	1.7591e-05	-2.55023e-13	5.5	5.51702	5.28728	5.33263	5.66529	6.38362	7.75596	10.1254	10.3858	11.2383	12.9509	15	15	3.59001	3.5	
590	-3.29699e-17	8.50386	1.5708	1.49828	1.34314e-15	8.01153e-17	1.75816e-05	5.59007e-14	5.5	5.43854	5.21207	5.25677	5.5847	6.29281	7.64562	10.4039	10.2318	11.0717	12.7588	15	15	3.59001	3.5	
600	-3.01196e-18	8.65385	1.5708	1.49828	4.83786e-16	1.35254e-16	1.75722e-05	-1.12312e-14	5.5	5.36006	5.13686	5.18091	5.50411	6.202	7.53529	10.2538	10.0778	10.905	12.5668	15	15	3.59001	3.5	
610	1.58844e-16	8.80384	1.5708	1.49828	-4.4902e-15	7.59936e-17	1.75628e-05	-2.79565e-13	5.5	5.28158	5.06164	5.10505	5.42352	6.11119	7.42495	9.67497	9.92378	10.7384	12.3747	15	15	3.59001	3.5	
620	2.01105e-16	8.95384	1.5708	1.49828	1.90466e-16	1.22171e-16	1.75534e-05	-1.37221e-13	5.5	5.2031	4.98643	5.02919	5.34293	6.02038	7.31462	9.52482	9.76977	10.5718	12.1827	15	15	3.59001	3.5	
630	2.49334e-16	9.10383	1.5708	1.49829	-1.22633e-15	6.28538e-17	1.75441e-05	2.77025e-14	5.5	5.12462	4.91122	4.95333	5.26233	5.92957	7.20428	9.37468	9.61577	10.4051	11.9907	15	15	3.59001	3.5	
640	1.99799e-16	9.25382	1.5708	1.49829	-4.22092e-16	-1.01501e-16	1.75347e-05	-2.57623e-14	5.5	5.04614	4.836	4.87747	5.18174	5.83876	7.09395	9.22454	9.46176	10.2385	11.7986	14.795	15	15	3.5	
650	2.18649e-16	9.40381	1.5708	1.49829	1.10538e-15	-6.89725e-17	1.75253e-05	1.0673e-13	5.48062	4.96765	4.76079	4.80162	5.10115	5.74795	6.98361	9.50307	9.30776	10.0718	11.6066	14.5542	15	15	3.5	
660	2.11817e-16	9.55381	1.5708	1.49829	1.4581e-16	2.73284e-17	1.75159e-05	-1.94298e-13	5.39403	4.88917	4.68558	4.72576	5.02056	5.65714	6.87328	8.92425	9.15376	9.90518	11.4145	14.3134	15	15	3.5	
670	2.14832e-16	9.7038	1.5708	1.49829	7.32359e-16	4.70147e-17	1.75065e-05	2.00339e-14	5.30745	4.81069	4.61037	4.6499	4.93997	5.56633	6.76295	8.77411	8.99976	9.73853	11.2225	14.0726	15	15	3.5	
680	1.85061e-16	9.85379	1.5708	1.4983	2.29896e-15	1.07789e-16	1.74971e-05	5.97781e-14	5.22087	4.73221	4.53515	4.57404	4.85938	5.47551	6.65261	8.62397	8.84575	9.57189	11.0305	13.8318	15	15	3.5	
690	2.01891e-16	10.0038	1.5708	1.4983	-4.76592e-16	9.59573e-17	1.74877e-05	-6.55012e-14	5.13428	4.65373	4.45994	4.49818	4.77879	5.3847	6.54228	8.47383	8.69175	9.40524	10.8384	13.591	15	15	15	
700	2.28512e-16	10.1538	1.5708	1.4983	1.87535e-15	-3.67787e-17	1.74783e-05	5.48591e-14	5.0477	4.57525	4.38473	4.42232	4.69819	5.29389	6.43195	8.32369	8.53775	9.2386	10.6464	13.3502	15	15	15	
710	2.21671e-16	10.3038	1.5708	1.4983	5.00361e-16	-1.26064e-16	1.7469e-05	1.64355e-13	4.96111	4.49677	4.30951	4.34646	4.6176	5.20308	6.32161	8.60222	8.38375	9.07196	10.4544	13.1094	15	15	15	
720	2.40954e-16	10.4538	1.5708	1.4983	8.46804e-16	-6.49384e-17	1.74596e-05	1.87337e-13	4.87453	4.41829	4.2343	4.27061	4.53701	5.11227	6.21128	8.02341	8.22975	8.90532	10.2623	12.8686	15	15	15	
730	1.91555e-16	10.6038	1.5708	1.4983	8.13214e-16	1.10111e-16	1.74502e-05	1.92466e-13	4.78795	4.33981	4.15909	4.19475	4.45642	5.02146	6.10095	7.87327	8.07575	8.73867	10.0703	12.6277	15	15	15	
