#Step	accX	accY	posX	posY	Yaw	vX	vY	vYaw
1688	-0.000487369	-5.55112e-14	7.33643	14.2619	-0.410757	1.50609	9.99201e-16	-8.74113e-17
1689	-0.000493945	1.11022e-14	7.35024	14.2558	-0.410758	1.50608	1.11022e-15	-9.19549e-17
1690	-0.000500522	0	7.36405	14.2498	-0.410759	1.50608	1.11022e-15	-3.64565e-17
1691	-0.000507098	4.44089e-14	7.37786	14.2438	-0.41076	1.50607	1.55431e-15	4.18554e-17
1692	-0.000513674	-6.66134e-14	7.39167	14.2378	-0.410762	1.50607	8.88178e-16	2.82547e-17
1693	-0.00052025	6.66134e-14	7.40548	14.2318	-0.410763	1.50606	1.55431e-15	8.4395e-17
1694	-0.000526826	4.44089e-14	7.41929	14.2258	-0.410764	1.50606	1.9984e-15	9.46258e-17
1695	-0.000533403	-9.99201e-14	7.4331	14.2198	-0.410765	1.50605	9.99201e-16	1.16199e-16
1696	-0.000539979	-7.77156e-14	7.44691	14.2137	-0.410767	1.50604	2.22045e-16	1.27677e-16
1697	-0.000546555	0	7.46072	14.2077	-0.410768	1.50604	2.22045e-16	9.9791e-17
1698	-0.000553131	-2.22045e-14	7.47453	14.2017	-0.410769	1.50603	9.96844e-33	1.66076e-16
1699	-0.000559707	5.55112e-14	7.48834	14.1957	-0.410771	1.50603	5.55112e-16	-1.16831e-16
1700	-0.000566283	-4.44089e-14	7.50215	14.1897	-0.410772	1.50602	1.11022e-16	-3.37538e-17
1701	-0.000572859	6.66134e-14	7.51596	14.1837	-0.410774	1.50602	7.77156e-16	-7.19549e-17
1702	-0.000579435	-5.55112e-14	7.52977	14.1777	-0.410775	1.50601	2.22045e-16	-1.11874e-16
1703	-0.000586011	-4.44089e-14	7.54358	14.1716	-0.410776	1.506	-2.22045e-16	-1.34694e-16
1704	-0.000592587	3.33067e-14	7.55739	14.1656	-0.410778	1.506	1.11022e-16	-1.83485e-16
1705	-0.000599163	2.22045e-14	7.5712	14.1596	-0.410779	1.50599	3.33067e-16	6.00986e-17
1706	-0.000605739	-4.44089e-14	7.58501	14.1536	-0.410781	1.50599	-1.11022e-16	2.87281e-17
1707	-0.000612314	-4.10783e-13	7.59882	14.1476	-0.410782	1.50598	-4.21885e-15	9.96666e-15
1708	-0.00061889	-4.21885e-13	7.61263	14.1416	-0.410784	1.50597	-8.43769e-15	2.08396e-14
1709	-0.000625466	-1.0103e-12	7.62644	14.1356	-0.410785	1.50597	-1.85407e-14	2.21821e-14
1710	-0.000632042	1.4877e-12	7.64025	14.1295	-0.410787	1.50596	-3.66374e-15	2.83589e-15
1711	-0.000638618	-2.77556e-13	7.65406	14.1235	-0.410788	1.50596	-6.43929e-15	1.10361e-14
1712	-0.000645193	-3.88578e-13	7.66787	14.1175	-0.41079	1.50595	-1.03251e-14	2.15113e-14
1713	-0.000651769	-4.44089e-13	7.68168	14.1115	-0.410792	1.50594	-1.4766e-14	3.24493e-14
1714	-0.000658345	1.9984e-13	7.69549	14.1055	-0.410793	1.50594	-1.27676e-14	4.37938e-14
1715	-0.00066492	-2.33147e-13	7.7093	14.0995	-0.410795	1.50593	-1.5099e-14	3.53769e-14
1716	-0.000671496	3.21965e-13	7.72311	14.0935	-0.410796	1.50592	-1.18794e-14	4.49764e-14
1717	-0.000678071	-2.9976e-13	7.73692	14.0875	-0.410798	1.50592	-1.4877e-14	3.59186e-14
1718	-0.000684647	2.33147e-13	7.75073	14.0814	-0.4108	1.50591	-1.25455e-14	4.51987e-14
1719	-0.000691222	-3.33067e-13	7.76454	14.0754	-0.410801	1.5059	-1.58762e-14	3.58534e-14
1720	-0.000697798	3.66374e-13	7.77835	14.0694	-0.410803	1.5059	-1.22125e-14	4.53249e-14
1721	-0.000704373	-3.77476e-13	7.79216	14.0634	-0.410805	1.50589	-1.59872e-14	1.84906e-14
1722	-0.000710949	-6.77236e-13	7.80597	14.0574	-0.410807	1.50588	-2.27596e-14	1.48967e-14
1723	-0.000717524	-5.9952e-13	7.81978	14.0514	-0.410808	1.50587	-2.87548e-14	2.37856e-14
1724	-0.0007241	1.88738e-13	7.83359	14.0454	-0.41081	1.50587	-2.68674e-14	1.43084e-14
1725	-0.000730675	9.99201e-14	7.8474	14.0393	-0.410812	1.50586	-2.58682e-14	1.36444e-14
1726	-0.00073725	-6.66134e-13	7.86121	14.0333	-0.410814	1.50585	-3.25295e-14	1.33486e-14
1727	-0.000743825	2.9976e-13	7.87502	14.0273	-0.410815	1.50584	-2.95319e-14	3.19752e-15
1728	-0.000750401	-3.21965e-13	7.88883	14.0213	-0.410817	1.50584	-3.27516e-14	1.21819e-14
1729	-0.000756976	3.55271e-13	7.90264	14.0153	-0.410819	1.50583	-2.91989e-14	2.77298e-15
1730	-0.000763551	-3.9968e-13	7.91645	14.0093	-0.410821	1.50582	-3.31957e-14	1.21756e-14
1731	-0.000770126	2.9976e-13	7.93026	14.0033	-0.410823	1.50581	-3.01981e-14	2.71826e-15
1732	-0.000776701	-2.9976e-13	7.94407	13.9972	-0.410825	1.50581	-3.31957e-14	1.20669e-14
1733	-0.000783276	3.44169e-13	7.95788	13.9912	-0.410827	1.5058	-2.9754e-14	2.66385e-15
1734	-0.000789851	-3.77476e-13	7.97169	13.9852	-0.410829	1.50579	-3.35287e-14	1.19545e-14
1735	-0.000796426	4.32987e-13	7.9855	13.9792	-0.41083	1.50578	-2.91989e-14	2.77428e-15
1736	-0.000803001	-5.10703e-13	7.99931	13.9732	-0.410832	1.50577	-3.43059e-14	1.21181e-14
1737	-0.000809576	3.77476e-13	8.01312	13.9672	-0.410834	1.50577	-3.05311e-14	2.5587e-15
1738	-0.000816151	-3.44169e-13	8.02693	13.9612	-0.410836	1.50576	-3.39728e-14	1.19537e-14
1739	-0.000822726	8.43769e-13	8.04074	13.9551	-0.410838	1.50575	-2.55351e-14	-7.33315e-15
1740	-0.000829301	7.77156e-13	8.05455	13.9491	-0.41084	1.50574	-1.77636e-14	1.10667e-14
1741	-0.000835875	-1.40998e-12	8.06836	13.9431	-0.410842	1.50573	-3.18634e-14	1.22928e-14
1742	-0.00084245	1.38778e-12	8.08217	13.9371	-0.410844	1.50573	-1.79856e-14	1.26954e-14
1743	-0.000849025	-5.9952e-13	8.09598	13.9311	-0.410847	1.50572	-2.39808e-14	-7.14409e-15
1744	-0.0008556	2.22045e-14	8.10979	13.9251	-0.410849	1.50571	-2.37588e-14	3.11638e-14
1745	-0.000862174	1.54321e-12	8.1236	13.9191	-0.410851	1.5057	-8.32667e-15	-5.94725e-15
1746	-0.000868749	-1.31006e-12	8.13741	13.913	-0.410853	1.50569	-2.14273e-14	-8.46474e-15
1747	-0.000875323	-3.10862e-13	8.15122	13.907	-0.410855	1.50568	-2.45359e-14	3.07715e-14
1748	-0.000881898	1.67644e-12	8.16503	13.901	-0.410857	1.50567	-7.77156e-15	-5.99461e-15
1749	-0.000888472	-5.66214e-13	8.17884	13.895	-0.410859	1.50566	-1.34337e-14	1.161e-14
1750	-0.000895047	-1.53211e-12	8.19265	13.889	-0.410861	1.50566	-2.87548e-14	1.25394e-14
1751	-0.000901621	1.29896e-12	8.20646	13.883	-0.410864	1.50565	-1.57652e-14	1.28125e-14
1752	-0.000908196	-1.37668e-12	8.22027	13.877	-0.410866	1.50564	-2.95319e-14	1.30637e-14
1753	-0.00091477	1.19904e-12	8.23408	13.8709	-0.410868	1.50563	-1.75415e-14	1.31611e-14
1754	-0.000921344	-1.4877e-12	8.24789	13.8649	-0.41087	1.50562	-3.24185e-14	1.29449e-14
1755	-0.000927918	1.53211e-12	8.2617	13.8589	-0.410873	1.50561	-1.70974e-14	1.30262e-14
1756	-0.000934493	-1.43219e-12	8.27551	13.8529	-0.410875	1.5056	-3.14193e-14	1.30144e-14
1757	-0.000941067	6.43929e-13	8.28932	13.8469	-0.410877	1.50559	-2.498e-14	-6.9987e-15
1758	-0.000947641	7.54952e-13	8.30313	13.8409	-0.410879	1.50558	-1.74305e-14	1.13301e-14
1759	-0.000954215	-1.34337e-12	8.31694	13.8349	-0.410882	1.50557	-3.08642e-14	1.23436e-14
1760	-0.000960789	1.36557e-12	8.33075	13.8289	-0.410884	1.50556	-1.72085e-14	1.27357e-14
1761	-0.000967363	-1.44329e-12	8.34456	13.8228	-0.410886	1.50555	-3.16414e-14	1.3039e-14
1762	-0.000973937	1.27676e-12	8.35837	13.8168	-0.410889	1.50554	-1.88738e-14	1.32061e-14
1763	-0.000980511	-3.10862e-12	8.37218	13.8108	-0.410891	1.50553	-4.996e-14	4.3773e-15
1764	-0.000987085	1.14353e-12	8.38599	13.8048	-0.410894	1.50552	-3.85247e-14	3.60062e-15
1765	-0.000993658	-1.42109e-12	8.3998	13.7988	-0.410896	1.50551	-5.27356e-14	-3.66847e-14
1766	-0.00100023	2.28706e-12	8.41361	13.7928	-0.410898	1.5055	-2.9865e-14	-1.20636e-14
1767	-0.00100681	1.0103e-12	8.42742	13.7868	-0.410901	1.50549	-1.9762e-14	9.21724e-15
1768	-0.00101338	-1.29896e-12	8.44123	13.7807	-0.410903	1.50548	-3.27516e-14	1.1489e-14
1769	-0.00101995	-1.17684e-12	8.45504	13.7747	-0.410906	1.50547	-4.45199e-14	-1.63536e-14
1770	-0.00102653	1.74305e-12	8.46885	13.7687	-0.410908	1.50546	-2.70894e-14	-9.85947e-15
1771	-0.0010331	1.77636e-13	8.48267	13.7627	-0.410911	1.50545	-2.53131e-14	-1.00981e-14
1772	-0.00103967	6.66134e-14	8.49648	13.7567	-0.410913	1.50544	-2.4647e-14	-1.02311e-14
1773	-0.00104625	8.88178e-14	8.51028	13.7507	-0.410916	1.50543	-2.37588e-14	-1.00745e-14
1774	-0.00105282	-3.33067e-14	8.52409	13.7447	-0.410918	1.50542	-2.40918e-14	-1.01835e-14
1775	-0.00105939	-1.11022e-14	8.5379	13.7386	-0.410921	1.50541	-2.42029e-14	-9.96851e-15
1776	-0.00106597	1.11022e-14	8.55171	13.7326	-0.410924	1.5054	-2.40918e-14	-1.00401e-14
1777	-0.00107254	-1.11022e-13	8.56553	13.7266	-0.410926	1.50539	-2.52021e-14	-1.01425e-14
1778	-0.00107911	1.44329e-13	8.57934	13.7206	-0.410929	1.50538	-2.37588e-14	-1.01937e-14
1779	-0.00108569	3.33067e-14	8.59315	13.7146	-0.410932	1.50537	-2.34257e-14	-9.99417e-15
1780	-0.00109226	-1.22125e-13	8.60695	13.7086	-0.410934	1.50536	-2.4647e-14	-1.00226e-14
1781	-0.00109883	5.55112e-14	8.62076	13.7026	-0.410937	1.50535	-2.40918e-14	-1.01353e-14
1782	-0.00110541	3.33067e-14	8.63457	13.6965	-0.41094	1.50533	-2.37588e-14	-1.01821e-14
1783	-0.00111198	-9.99201e-14	8.64839	13.6905	-0.410942	1.50532	-2.4758e-14	-1.00914e-14
1784	-0.00111855	-1.77636e-13	8.6622	13.6845	-0.410945	1.50531	-2.65343e-14	2.98608e-14
1785	-0.00112513	8.77076e-13	8.67601	13.6785	-0.410948	1.5053	-1.77636e-14	-2.63028e-14
1786	-0.0011317	-1.43219e-12	8.68982	13.6725	-0.41095	1.50529	-3.20854e-14	9.62304e-15
1787	-0.00113827	5.9952e-13	8.70362	13.6665	-0.410953	1.50528	-2.60902e-14	-4.84615e-14
1788	-0.00114484	2.33147e-13	8.71743	13.6605	-0.410956	1.50527	-2.37588e-14	-1.30669e-14
1789	-0.00115142	3.33067e-14	8.73125	13.6544	-0.410959	1.50525	-2.34257e-14	-1.13159e-14
1790	-0.00115799	-4.44089e-14	8.74506	13.6484	-0.410962	1.50524	-2.38698e-14	-1.07888e-14
1791	-0.00116456	3.33067e-14	8.75887	13.6424	-0.410964	1.50523	-2.35367e-14	-1.02632e-14
1792	-0.00117113	0	8.77268	13.6364	-0.410967	1.50522	-2.35367e-14	-1.02036e-14
1793	-0.00117771	-4.44089e-14	8.78649	13.6304	-0.41097	1.50521	-2.39808e-14	-1.00995e-14
1794	-0.00118428	3.33067e-14	8.80029	13.6244	-0.410973	1.5052	-2.36478e-14	-1.01581e-14
1795	-0.00119085	0	8.81411	13.6184	-0.410976	1.50518	-2.36478e-14	-1.01941e-14
1796	-0.00119742	-3.33067e-14	8.82792	13.6123	-0.410979	1.50517	-2.39808e-14	-9.97983e-15
1797	-0.001204	-4.44089e-14	8.84173	13.6063	-0.410982	1.50516	-2.44249e-14	-1.01006e-14
1798	-0.00121057	-5.55112e-14	8.85554	13.6003	-0.410985	1.50515	-2.498e-14	-1.01782e-14
1799	-0.00121714	5.55112e-14	8.86935	13.5943	-0.410988	1.50514	-2.44249e-14	-1.02058e-14
1800	-0.00122371	8.88178e-14	8.88316	13.5883	-0.410991	1.50512	-2.35367e-14	-1.00048e-14
1801	-0.00123028	-8.88178e-14	8.89697	13.5823	-0.410994	1.50511	-2.44249e-14	-1.01325e-14
1802	-0.00123686	1.66533e-13	8.91078	13.5763	-0.410997	1.5051	-2.27596e-14	-1.02064e-14
1803	-0.00124343	-2.22045e-14	8.92459	13.5702	-0.411	1.50509	-2.29816e-14	-1.00434e-14
1804	-0.00125	3.33067e-14	8.9384	13.5642	-0.411003	1.50507	-2.26485e-14	2.97781e-14
1805	-0.00125657	7.66054e-13	8.95221	13.5582	-0.411006	1.50506	-1.4988e-14	-2.64008e-14
1806	-0.00126314	-1.58762e-12	8.96602	13.5522	-0.411009	1.50505	-3.08642e-14	9.72331e-15
1807	-0.00126972	7.66054e-13	8.97983	13.5462	-0.411012	1.50504	-2.32037e-14	-4.83677e-14
1808	-0.00127629	1.82077e-12	8.99364	13.5402	-0.411015	1.50502	-4.996e-15	-4.23177e-15
1809	-0.00128286	-1.52101e-12	9.00745	13.5342	-0.411018	1.50501	-2.02061e-14	-1.06275e-14
1810	-0.00128943	1.58762e-12	9.02126	13.5282	-0.411021	1.505	-4.32987e-15	-1.55625e-15
1811	-0.001296	3.44169e-13	9.03507	13.5221	-0.411025	1.50498	-8.88178e-16	-8.13459e-16
1812	-0.00130257	8.88178e-14	9.04888	13.5161	-0.411028	1.50497	1.34441e-32	-1.73642e-16
1813	-0.00130915	-6.66134e-14	9.06269	13.5101	-0.411031	1.50496	-6.66134e-16	-1.18504e-16
1814	-0.00131572	1.66533e-13	9.0765	13.5041	-0.411034	1.50495	9.99201e-16	-7.26634e-17
1815	-0.00132229	-1.74305e-12	9.09031	13.4981	-0.411037	1.50493	-1.64313e-14	8.63203e-15
1816	-0.00132886	1.42109e-12	9.10412	13.4921	-0.411041	1.50492	-2.22045e-15	9.31687e-16
1817	-0.00133543	1.88738e-13	9.11793	13.4861	-0.411044	1.50491	-3.33067e-16	3.07652e-16
1818	-0.001342	1.11022e-14	9.13174	13.48	-0.411047	1.50489	-2.22045e-16	1.25476e-16
1819	-0.00134857	0	9.14555	13.474	-0.41105	1.50488	-2.22045e-16	6.45753e-17
1820	-0.00135514	9.99201e-14	9.15936	13.468	-0.411054	1.50487	7.77156e-16	-2.58179e-17
1821	-0.00136171	-6.66134e-14	9.17317	13.462	-0.411057	1.50485	1.11022e-16	2.08114e-17
1822	-0.00136829	-1.78746e-12	9.18698	13.456	-0.41106	1.50484	-1.77636e-14	8.59402e-15
1823	-0.00137486	1.53211e-12	9.20079	13.45	-0.411064	1.50482	-2.44249e-15	8.58331e-16
1824	-0.00138143	2.77556e-13	9.2146	13.444	-0.411067	1.50481	3.33067e-16	3.82103e-16
1825	-0.001388	-1.77636e-12	9.22841	13.4379	-0.41107	1.5048	-1.74305e-14	8.85349e-15
1826	-0.00139457	1.58762e-12	9.24222	13.4319	-0.411074	1.50478	-1.55431e-15	8.86165e-16
1827	-0.00140114	7.77156e-14	9.25603	13.4259	-0.411077	1.50477	-7.77156e-16	4.03206e-16
1828	-0.00140771	1.11022e-14	9.26984	13.4199	-0.411081	1.50475	-6.66134e-16	3.12909e-16
1829	-0.00141428	1.11022e-13	9.28365	13.4139	-0.411084	1.50474	4.44089e-16	-1.63704e-17
1830	-0.00142085	-9.99201e-14	9.29746	13.4079	-0.411087	1.50473	-5.55112e-16	1.87697e-17
1831	-0.00142742	-1.75415e-12	9.31127	13.4019	-0.411091	1.50471	-1.80966e-14	-8.77381e-15
1832	-0.00143399	1.4988e-12	9.32508	13.3958	-0.411094	1.5047	-3.10862e-15	-6.7961e-16
1833	-0.00144056	1.77636e-13	9.33889	13.3898	-0.411098	1.50468	-1.33227e-15	-4.6983e-16
1834	-0.00144713	1.66533e-13	9.3527	13.3838	-0.411101	1.50467	3.33067e-16	-4.0032e-17
1835	-0.0014537	0	9.36651	13.3778	-0.411105	1.50465	3.33067e-16	-2.32126e-16
1836	-0.00146027	-2.22045e-14	9.38032	13.3718	-0.411109	1.50464	1.11022e-16	6.25517e-17
1837	-0.00146684	-1.11022e-13	9.39413	13.3658	-0.411112	1.50462	-9.99201e-16	4.15653e-17
1838	-0.00147341	-3.33067e-14	9.40794	13.3598	-0.411116	1.50461	-1.33227e-15	3.17272e-17
1839	-0.229643	0.0297543	9.42173	13.3538	-0.411114	1.50231	0.000297543	0.0003217
1840	-0.144792	0.000481376	9.4355	13.3478	-0.411113	1.50087	0.000302357	0.000299247
1841	-0.0942461	-0.00575627	9.44927	13.3418	-0.411111	1.49992	0.000244795	0.000221404
1842	-0.0627427	-0.0060694	9.46304	13.3358	-0.41111	1.4993	0.000184101	0.000153538
1843	-0.0419198	-0.00514999	9.47679	13.3298	-0.411109	1.49888	0.000132601	0.000103612
1844	-0.0273798	-0.00412926	9.49055	13.3238	-0.411108	1.4986	9.1308e-05	6.79295e-05
1845	-0.016955	-0.0032055	9.5043	13.3178	-0.411108	1.49843	5.9253e-05	4.24275e-05
1846	-0.00955017	-0.00239234	9.51805	13.3118	-0.411108	1.49834	3.53296e-05	2.4392e-05
1847	-0.00450957	-0.00169165	9.53181	13.3058	-0.411107	1.49829	1.84131e-05	1.20745e-05
1848	-0.00178967	-0.00103006	9.54556	13.2998	-0.411107	1.49827	8.11246e-06	5.07908e-06
1849	-0.000996984	-0.000504242	9.55931	13.2939	-0.411107	1.49826	3.07005e-06	2.15337e-06
1850	-0.000559162	-0.000230898	9.57306	13.2879	-0.411107	1.49826	7.61065e-07	9.09735e-07
1851	-0.000283344	-9.1102e-05	9.58681	13.2819	-0.411107	1.49826	-1.49956e-07	3.6949e-07
1852	-0.000104463	-2.40369e-05	9.60057	13.2759	-0.411107	1.49826	-3.90325e-07	1.29713e-07
1853	3.85866e-06	3.92859e-06	9.61432	13.2699	-0.411107	1.49826	-3.51039e-07	2.33911e-08
1854	5.93081e-05	1.20939e-05	9.62807	13.2639	-0.411107	1.49826	-2.301e-07	-2.07584e-08
1855	7.80068e-05	1.14462e-05	9.64182	13.2579	-0.411107	1.49826	-1.15638e-07	-3.50088e-08
1856	7.44896e-05	7.89549e-06	9.65557	13.2519	-0.411107	1.49826	-3.66835e-08	-3.51558e-08
1857	6.04262e-05	4.26553e-06	9.66933	13.2459	-0.411107	1.49826	5.97177e-09	-2.94288e-08
1858	4.39246e-05	1.60749e-06	9.68308	13.24	-0.411107	1.49826	2.20467e-08	-2.21553e-08
1859	2.96685e-05	6.1285e-08	9.69683	13.234	-0.411107	1.49826	2.26595e-08	-1.54514e-08
1860	1.96145e-05	-6.13454e-07	9.71058	13.228	-0.411107	1.49826	1.6525e-08	-1.01453e-08
1861	1.38952e-05	-7.43535e-07	9.72433	13.222	-0.411107	1.49826	9.08963e-09	-6.35437e-09
1862	1.16638e-05	-6.06297e-07	9.73809	13.216	-0.411107	1.49826	3.02666e-09	-3.8574e-09
1863	1.17392e-05	-3.87754e-07	9.75184	13.21	-0.411107	1.49826	-8.50879e-10	-2.32292e-09
1864	1.30136e-05	-1.88448e-07	9.76559	13.204	-0.411107	1.49826	-2.73535e-09	-1.43308e-09
1865	1.46515e-05	-4.73396e-08	9.77934	13.198	-0.411107	1.49826	-3.20875e-09	-9.37055e-10
1866	1.61363e-05	3.28292e-08	9.79309	13.1921	-0.411106	1.49826	-2.88046e-09	-6.60988e-10
1867	1.7228e-05	6.57148e-08	9.80685	13.1861	-0.411106	1.49826	-2.22331e-09	-4.97753e-10
1868	1.7883e-05	6.88366e-08	9.8206	13.1801	-0.411106	1.49826	-1.53495e-09	-3.88346e-10
1869	1.817e-05	5.71689e-08	9.83435	13.1741	-0.411106	1.49826	-9.63256e-10	-3.04495e-10
1870	1.82026e-05	4.10027e-08	9.8481	13.1681	-0.411106	1.49826	-5.5323e-10	-2.34979e-10
1871	1.80942e-05	2.60627e-08	9.86185	13.1621	-0.411106	1.49826	-2.92603e-10	-1.76427e-10
1872	1.79341e-05	1.47211e-08	9.87561	13.1561	-0.411106	1.49826	-1.45392e-10	-1.28388e-10
1873	1.77801e-05	7.27119e-09	9.88936	13.1501	-0.411106	1.49826	-7.26803e-11	-9.05216e-11
1874	1.76616e-05	3.01948e-09	9.90311	13.1441	-0.411106	1.49826	-4.24855e-11	-6.20142e-11
1875	1.75864e-05	9.67315e-10	9.91686	13.1382	-0.411106	1.49826	-3.28123e-11	-4.1509e-11
1876	1.75497e-05	2.22966e-10	9.93061	13.1322	-0.411106	1.49826	-3.05826e-11	-2.73946e-11
1877	1.75407e-05	1.1624e-10	9.94437	13.1262	-0.411106	1.49826	-2.94202e-11	-1.79677e-11
1878	1.7548e-05	2.39331e-10	9.95812	13.1202	-0.411106	1.49826	-2.70269e-11	-1.18951e-11
1879	1.75622e-05	3.80429e-10	9.97187	13.1142	-0.411106	1.49826	-2.32226e-11	-8.00652e-12
1880	1.75769e-05	4.51827e-10	9.98562	13.1082	-0.411106	1.49826	-1.87044e-11	-5.51623e-12
1881	1.75884e-05	4.51084e-10	9.99937	13.1022	-0.411106	1.49826	-1.41935e-11	-3.89626e-12
1882	1.75958e-05	3.97093e-10	10.0131	13.0962	-0.411106	1.49826	-1.02226e-11	-2.80497e-12
1883	1.75992e-05	3.20766e-10	10.0269	13.0903	-0.411106	1.49826	-7.01494e-12	-2.07085e-12
1884	1.75995e-05	2.365e-10	10.0406	13.0843	-0.411106	1.49826	-4.64995e-12	-1.54492e-12
1885	1.75981e-05	1.6549e-10	10.0544	13.0783	-0.411106	1.49826	-2.99505e-12	-1.09367e-12
1886	1.75957e-05	1.09401e-10	10.0681	13.0723	-0.411106	1.49826	-1.90103e-12	-8.04441e-13
1887	1.75932e-05	6.66134e-11	10.0819	13.0663	-0.411106	1.49826	-1.2349e-12	-5.35329e-13
1888	1.7591e-05	4.27547e-11	10.0956	13.0603	-0.411106	1.49826	-8.07354e-13	-3.8226e-13
1889	1.75891e-05	2.61346e-11	10.1094	13.0543	-0.411105	1.49826	-5.46008e-13	-2.65277e-13
1890	1.75877e-05	1.84963e-11	10.1231	13.0483	-0.411105	1.49826	-3.61045e-13	-1.80001e-13
1891	1.75866e-05	1.01918e-11	10.1369	13.0423	-0.411105	1.49826	-2.59126e-13	-1.21316e-13
1892	1.75857e-05	4.4853e-12	10.1506	13.0364	-0.411105	1.49826	-2.14273e-13	-6.92808e-14
1893	1.75849e-05	3.15303e-12	10.1644	13.0304	-0.411105	1.49826	-1.82743e-13	-6.08886e-14
1894	1.75841e-05	5.9619e-12	10.1781	13.0244	-0.411105	1.49826	-1.23124e-13	-7.96751e-17
1895	1.75833e-05	2.28706e-12	10.1919	13.0184	-0.411105	1.49827	-1.00253e-13	6.27642e-15
1896	1.75825e-05	1.62093e-12	10.2057	13.0124	-0.411105	1.49827	-8.40439e-14	8.63027e-15
1897	1.75816e-05	1.26565e-12	10.2194	13.0064	-0.411105	1.49827	-7.13873e-14	9.38705e-15
1898	1.75807e-05	-9.21485e-13	10.2332	13.0004	-0.411105	1.49827	-8.06022e-14	1.05746e-15
1899	1.75798e-05	3.10862e-13	10.2469	12.9944	-0.411105	1.49827	-7.74936e-14	2.36549e-16
1900	1.75788e-05	2.17604e-12	10.2607	12.9884	-0.411105	1.49827	-5.57332e-14	-3.10295e-14
1901	1.75779e-05	1.14353e-12	10.2744	12.9825	-0.411105	1.49827	-4.42979e-14	2.58553e-14
1902	1.75769e-05	4.77396e-13	10.2882	12.9765	-0.411105	1.49827	-3.95239e-14	3.0084e-14
1903	1.7576e-05	-1.56541e-12	10.3019	12.9705	-0.411105	1.49827	-5.51781e-14	-1.68131e-14
1904	1.75751e-05	2.38698e-12	10.3157	12.9645	-0.411105	1.49827	-3.13083e-14	8.30966e-15
1905	1.75741e-05	-1.38778e-12	10.3294	12.9585	-0.411105	1.49827	-4.51861e-14	6.26669e-16
1906	1.75732e-05	-1.88738e-13	10.3432	12.9525	-0.411105	1.49827	-4.70735e-14	2.01919e-16
1907	1.75723e-05	1.64313e-12	10.3569	12.9465	-0.411105	1.49827	-3.06422e-14	8.92834e-15
1908	1.75713e-05	-1.45439e-12	10.3707	12.9405	-0.411105	1.49827	-4.51861e-14	8.85572e-16
1909	1.75704e-05	1.60982e-12	10.3844	12.9345	-0.411105	1.49827	-2.90878e-14	-8.26437e-15
1910	1.75695e-05	-1.4877e-12	10.3982	12.9286	-0.411105	1.49827	-4.39648e-14	-6.96116e-16
1911	1.75685e-05	-2.10942e-13	10.4119	12.9226	-0.411105	1.49827	-4.60743e-14	-3.2277e-16
1912	1.75676e-05	-4.44089e-14	10.4257	12.9166	-0.411105	1.49827	-4.65183e-14	-1.69227e-16
1913	1.75667e-05	-9.99201e-14	10.4394	12.9106	-0.411104	1.49827	-4.75175e-14	-8.41911e-17
1914	1.75657e-05	-6.66134e-14	10.4532	12.9046	-0.411104	1.49827	-4.81837e-14	-2.70958e-17
1915	1.75648e-05	2.22045e-14	10.4669	12.8986	-0.411104	1.49827	-4.79616e-14	-4.08571e-17
1916	1.75639e-05	0	10.4807	12.8926	-0.411104	1.49827	-4.79616e-14	5.48618e-18
1917	1.7563e-05	1.85407e-12	10.4944	12.8866	-0.411104	1.49827	-2.94209e-14	-8.55524e-15
1918	1.7562e-05	-1.58762e-12	10.5082	12.8807	-0.411104	1.49827	-4.52971e-14	-8.19515e-16
1919	1.75611e-05	-1.88738e-13	10.5219	12.8747	-0.411104	1.49827	-4.71845e-14	-2.43212e-16
1920	1.75602e-05	-5.55112e-14	10.5357	12.8687	-0.411104	1.49827	-4.77396e-14	-1.8938e-16
1921	1.75592e-05	1.67644e-12	10.5495	12.8627	-0.411104	1.49827	-3.09752e-14	4.88481e-14
1922	1.75583e-05	3.33067e-13	10.5632	12.8567	-0.411104	1.49827	-2.76446e-14	-4.34856e-15
1923	1.75574e-05	1.88738e-13	10.577	12.8507	-0.411104	1.49827	-2.57572e-14	-7.64012e-15
1924	1.75564e-05	1.66533e-13	10.5907	12.8447	-0.411104	1.49827	-2.40918e-14	-9.08902e-15
1925	1.75555e-05	-3.33067e-14	10.6045	12.8387	-0.411104	1.49827	-2.44249e-14	-9.48727e-15
1926	1.75546e-05	4.44089e-14	10.6182	12.8327	-0.411104	1.49827	-2.39808e-14	-9.90261e-15
1927	1.75537e-05	-1.83187e-12	10.632	12.8268	-0.411104	1.49827	-4.22995e-14	-1.25849e-15
1928	1.75527e-05	-3.10862e-13	10.6457	12.8208	-0.411104	1.49827	-4.54081e-14	-4.64096e-16
1929	1.75518e-05	-1.9984e-13	10.6595	12.8148	-0.411104	1.49827	-4.74065e-14	-3.33727e-16
1930	1.75509e-05	5.55112e-14	10.6732	12.8088	-0.411104	1.49827	-4.68514e-14	-2.99498e-17
1931	1.75499e-05	-1.33227e-13	10.687	12.8028	-0.411104	1.49827	-4.81837e-14	-4.22612e-17
1932	1.7549e-05	-5.55112e-14	10.7007	12.7968	-0.411104	1.49827	-4.87388e-14	-6.36759e-17
1933	1.75481e-05	0	10.7145	12.7908	-0.411104	1.49827	-4.87388e-14	-1.73614e-16
1934	1.75471e-05	0	10.7282	12.7848	-0.411104	1.49827	-4.87388e-14	3.02663e-17
